episode,avg_speed,avg_accel,avg_gap,avg_risk,avg_lane_change,episode_reward,avg_ttc,avg_pet,avg_collision,loss
69,23.222672406687636,-1.8680596116438102,0.0,1.0124982059777454,0,19.005507802030092,0.574238318311487,-0.9397720422029772,1,0.07939503690050471
70,23.039893256833437,-1.843840952448086,0.0,1.0114369390130438,1,18.083895586378677,0.7803737378499601,-1.0132803791831246,1,0.06607067384757101
71,23.128419072218147,-1.8707384257089368,0.0,1.0204308153392776,2,19.005507802030092,0.5709435937863007,-1.0622411376481673,1,0.09085730237088033
72,22.29657224003729,-0.9671671443979272,0.0,1.010791183948344,4,33.741452137717985,0.6934777027199022,-0.7130385260407048,1,0.0964907387372207
73,23.439001865494085,-1.34851118137436,0.0,1.018887869775041,3,22.240327902850165,0.8702455562094162,-0.913862207694089,1,0.08165833793998677
74,23.012467267012255,-1.1833578960629418,0.0,1.0131398938113492,6,30.506632036897916,1.1704547188372223,-0.740541754681887,1,0.10462709323072167
75,23.076174445690295,-1.2114367321139963,0.0,1.0,6,30.968749194157926,0.3182625904312019,-0.7392388158649676,1,0.10769856809501481
76,23.542802854601653,-1.3008894302209038,0.0,1.0,2,21.78083284445876,0.6136266743007351,-0.9363836513588121,1,0.0741423600508521
77,23.37973516068606,-1.3167300355173248,0.0,1.009282409377684,2,22.702445060110175,0.6762704120657587,-1.0158363033240976,1,0.08635428377427161
78,22.247636709913163,-0.9989931141152452,0.0,1.0107325892350694,0,33.28195707932659,0.5791567488665642,-0.7822928167676435,1,0.10733014252674702
79,23.583078998732525,-1.4092452686229588,0.0,1.009528066207703,0,22.702445060110175,0.5709042515291676,-0.8859099684246581,1,0.06956325337290764
80,23.07270691051043,-1.0164917848207744,0.0,1.0057181272840139,2,29.119422662330333,0.5030753218245824,-0.6055565024625957,1,0.08752411026944173
81,23.14226382768433,-1.8103014886684523,0.0,0.9986940854104902,1,19.005507802030092,0.22438154393918397,-0.8034259823103166,1,0.06707165164074727
82,22.90663955026381,-1.1039037834247196,0.0,1.0073366126755687,2,31.430866351417936,0.37121514483191925,-0.7514118549720369,1,0.07507225468862748
83,22.0872129331811,-0.9911679345425916,0.0,0.9959384910356277,4,33.741452137717985,0.48161038395948913,-0.5129714774771029,1,0.06858861716967579
84,23.407491231199188,-1.3063175689677473,0.0,1.0068197354804789,1,24.088796531890207,0.4552650837381378,-0.9307577917120531,1,0.0693167886995482
85,22.37218281597333,-0.9959714901396586,0.0,1.0118016248444397,0,33.28195707932659,0.5403614288214366,-0.599584480579061,1,0.08746734151795302
86,23.14512048795254,-1.1306463191095026,0.0,1.0010310954950126,0,29.582397722377895,0.21779561920909168,-0.6983313596050527,1,0.07977091598396117
87,23.132416653721474,-1.8487422926305797,0.0,1.0272153481825692,5,18.083895586378677,1.052861003239641,-1.0553599028752967,1,0.07734558577649295
88,23.557958776599172,-2.001289650706014,0.0,0.9988466045009472,0,16.235426957338635,0.21992906272021742,-0.9244891878857907,1,0.08066054785417186
89,23.016436105482526,-1.8165031510829595,0.0,1.0324093272239367,3,18.083895586378677,1.0039455403333024,-1.0144930581123337,1,0.08520943224430085
90,23.198334214914738,-1.2232024192161617,0.0,1.0202079208963684,8,25.47514800367024,0.818375902406138,-0.8226065212477586,1,0.08283752267847636
91,23.388931410824352,-1.3381820194533747,0.0,1.012235253626901,4,22.702445060110175,0.7617421343297106,-1.0501095233981061,1,0.0683352274633944
92,23.38187685106217,-1.2331439847565318,0.0,1.0068865016013502,1,21.78083284445876,0.46996187088215,-1.0902492960928527,1,0.06322986326025178
93,22.627335621041336,-1.0784277492017473,0.0,1.0050208722960055,2,28.670873544938743,0.48958304190945934,-0.6364890444654194,1,0.06854808912242925
94,23.33311567608783,-1.8790946233787262,0.0,1.0299746417781177,3,17.15703917299005,1.0675092135990925,-1.082436383715881,1,0.08770877478252116
95,23.43109794148663,-1.2142293668839659,0.0,1.0,0,23.629301473498803,0.5494002881123627,-0.9250754872782866,1,0.06381458814184253
96,22.89392040043181,-1.0633513619039576,0.0,1.0128672668867142,2,33.13992288326425,0.4837584535106603,-0.5927832355892776,1,0.050881470075157816
97,22.355803933370172,-1.011228546922866,0.0,1.007386369557017,4,33.28195707932659,0.5100642578968314,-0.7206605422117118,1,0.07028117057012573
98,22.231584485351856,-1.0255158193149243,0.0,1.0078573572128022,0,33.28195707932659,0.5569812981639385,-0.8024361130218325,1,0.07845251146729475
99,23.082240489494115,-1.9562156857754263,0.0,1.016501746292794,0,18.08127348751007,0.6231044302002384,-0.9847998102218437,1,0.06563163746614009
100,22.965154183030826,-1.0749691124588887,0.0,1.011757093985019,2,33.58550018113369,0.4791155707046803,-0.834722442434676,1,0.07637987217891055
101,23.03809803507379,-1.128694977572698,0.0,1.0131851607130566,0,30.506632036897916,0.640410866156855,-0.669472875826947,1,0.07240445888253735
102,23.523727287646306,-1.3115310005515357,0.0,1.013746131879626,0,22.705067158978782,0.9517848277577879,-0.9539979068545266,1,0.07109287512488663
103,23.40549039790689,-1.952332511828434,0.0,1.0219806344424793,2,16.69492201573004,1.556926051917131,-1.16551367161381,1,0.08412321848241058
104,22.160098638981765,-1.023016160035583,0.0,1.006116673609316,2,33.28195707932659,0.5726653812585017,-0.5700603964818447,1,0.08206544374434711
105,23.468647238668126,-1.2461039222905483,0.0,1.006602016601249,4,22.24295000171877,0.8116946657265989,-1.0776883918276858,1,0.07696165039907304
106,22.922713959221166,-1.0024437196787612,0.0,0.9993014875001551,2,30.04713697850651,0.2789990340634121,-0.6924627598669518,1,0.07626860612777597
107,22.311202304969438,-0.9865159867400014,0.0,1.0060432069698895,2,33.28195707932659,0.5218686810892288,-0.7600914874808493,1,0.051576723032056876
108,23.399287292932982,-1.3188534751290262,0.0,1.0167375206122917,4,22.702445060110175,1.1412914801245206,-0.982769529687246,1,0.06909960839897394
109,22.403156536602236,-1.129529526218664,0.0,1.0040835810512547,4,30.506632036897916,0.3516209106149122,-0.7280556460497709,1,0.06660367588081689
110,23.29391146793929,-1.7701333053851158,0.0,0.9986126172321285,1,18.546012743638688,0.24019265256975772,-0.9818265462555408,1,0.052273291095000944
111,22.949351465853923,-1.132888918154043,0.0,0.9990019051767848,2,30.968749194157926,0.25994804472718613,-0.7265613396759584,1,0.05681326197843779
112,23.540005936829832,-1.300859161916593,0.0,1.0183353316251567,0,22.24295000171877,0.6381910328146966,-0.8497974244428047,1,0.06015439877970791
113,22.898290396491948,-0.9774958095043944,0.0,1.0106018057123558,2,33.142550318851185,0.3830786513515181,-0.8332834769946054,1,0.05925373895068283
114,23.098020831738832,-1.8315960301135286,0.0,1.0184466703259483,2,18.54339064477008,0.9856243531311558,-1.0656922432073033,1,0.07939897009693994
115,23.49877089256641,-1.3805762771658983,0.0,1.0094994703242404,5,22.702445060110175,0.6585484057998525,-0.9256718167413696,1,0.0763358797878027
116,23.388311876127865,-1.2935193205907012,0.0,1.0,2,23.626679374630196,0.4687783163995366,-0.7812146874034757,1,0.06758633302524686
117,23.387091092687502,-1.1858457446056336,0.0,0.9966857809043604,2,24.091418630758813,0.24635469083674155,-0.8934824626512806,1,0.05921603900925169
118,22.80690855202245,-1.1153296572365474,0.0,1.0147106257521565,2,32.69406479305567,0.5780414681722853,-0.7653565287484917,1,0.05547104639117606
119,23.06887754433352,-1.1902949850225906,0.0,1.008742065768338,0,30.506632036897916,0.4477383862636925,-0.7267895934665252,1,0.05494451164198456
120,22.93782847837404,-1.0758584156566398,0.0,1.006415948235332,2,32.355100665937954,0.38555616057478176,-0.672102271600864,1,0.05126614114400786
121,22.994474763728803,-1.0859383796172035,0.0,1.0092514949645566,0,33.13992288326425,0.26246001316415235,-0.782059333441449,1,0.05636314154691892
122,23.540207823990205,-1.3403736529579484,0.0,1.0143189881618555,3,20.39448137267873,1.0516534155826451,-0.9926419646759609,1,0.05466814388831456
123,23.477266095627794,-1.2531035238643953,0.0,1.0307330970823672,4,23.167184316238792,1.161375865642671,-1.0302171475933513,1,0.048446132084719984
124,23.116359962027893,-1.1062545945640607,0.0,1.0067411353739493,6,28.670873544938743,0.7083143873381464,-0.7038637141418693,1,0.053048995718921695
125,23.474060217589454,-1.4131792334731734,0.0,1.017331757304302,0,20.853976431070134,0.7894151256395622,-0.9295589227191033,1,0.043265515776432076
126,23.109070338717533,-1.0092835120695351,0.0,0.9992575777755682,2,28.22198592053188,0.16655702177020124,-0.5318885598781989,1,0.05369604199433759
127,23.325104490040705,-1.1502911475450932,0.0,1.0067146103300206,2,24.091418630758813,0.6260522845038661,-0.8084988597887448,1,0.04984175837335159
128,22.836463055828432,-1.036761245270484,0.0,1.029258265671226,2,33.142550318851185,0.5199359988040522,-0.7553014606509427,1,0.04890623484572319
129,23.019134825579158,-1.0866011331062768,0.0,1.0114465134862753,4,30.044514879637905,0.44037909417809035,-0.7039229890884494,1,0.04664142597748926
130,23.376515937430696,-1.2653229984028425,0.0,0.9972848096931429,5,25.013030846410228,0.46308721124227414,-0.7431964665815289,1,0.04446733756498857
131,23.3460666256984,-1.9664981897271419,0.0,1.0033842394736325,2,17.621778429118667,0.49450205702490774,-1.0139071985729542,1,0.05556228642280285
132,23.196575416053335,-1.9312154867425,0.0,1.026181192188574,0,16.697544114598646,0.8511642035999274,-1.0454349001749905,1,0.04505287429217149
133,23.471527278524903,-1.3035251809065218,0.0,1.0107128268952508,2,20.85659852993874,0.6699230794424078,-0.8879968716049057,1,0.0505793547541227
134,22.78265999370179,-1.0072096014936371,0.0,1.0025838130484035,4,33.741452137717985,0.5000065856859588,-0.5769404789276144,1,0.055133633548393846
135,22.978625712140502,-1.7844907987718268,0.0,1.022978694446351,1,19.467624959290102,0.8292811764317989,-1.1091814953677033,1,0.0420679566775297
136,23.432897470983185,-1.2059341042606315,0.0,1.0064325233348508,2,24.553535788018824,0.5242527684496088,-0.7302698222107702,1,0.036560402613961034
137,23.30945499278274,-1.8309629565771453,0.0,1.0414104825386237,3,18.546012743638688,0.8810759244291244,-1.18833995570593,1,0.037116608457503523
138,23.192672495322824,-1.9014971066791175,0.0,1.0,2,17.61915633025006,0.4279630800310469,-1.0336357925667705,1,0.044384225808943696
139,22.883834446508306,-1.0657400663882894,0.0,1.0152524643267191,2,33.58550018113369,0.8995836864269616,-0.7385113566581238,1,0.04986651262545304
140,23.385487475678136,-1.1613621270256553,0.0,1.0236749037960384,4,25.015652945278834,0.9308212568234837,-0.8191909653232634,1,0.041998426633125
141,23.371907734961773,-1.2832784918802886,0.0,1.0,2,23.164562217370186,0.5013445429484876,-0.8831674341035491,1,0.044036774293464774
142,23.200451757738772,-1.2414295134867022,0.0,1.0354898408668773,4,28.668246942333248,0.9613706932405404,-0.8868427116822334,1,0.05174696970997112
143,23.49076846488233,-1.3773188044186118,0.0,1.0207998083718326,2,21.778210745590155,0.9893473577989466,-1.0329416643974376,1,0.04998775243681545
144,23.341725522658116,-1.1414519642728733,0.0,1.0114635893212747,2,24.553535788018824,0.827253422979649,-1.0068112829064104,1,0.050166610128211754
145,23.463958968311513,-1.825657892995972,0.0,0.997361106986402,4,17.159661271858656,0.6190851031197345,-1.1351584804052965,1,0.05318490815299906
146,23.294482871824258,-2.009559794541254,0.0,1.0203661443294378,3,17.15703917299005,0.9991694392211212,-1.0703415558499825,1,0.04374168472560613
147,22.273075216572156,-1.0416684257521898,0.0,1.0092640427164328,5,33.741452137717985,0.561788377104898,-0.6462851446288731,1,0.05840930331976631
148,22.999402526567486,-1.7828032115668488,0.0,1.004616441828818,2,18.083895586378677,0.6486453617182942,-1.0910739521308206,1,0.05250445320270956
149,22.97933109206045,-1.1459118270093265,0.0,1.00430748435889,2,28.22198592053188,0.584327673636319,-0.7036608582166709,1,0.04403722032363857
150,23.038864499380267,-1.044172149478578,0.0,1.0153094588132112,4,32.2505523678943,0.535064733369995,-0.82154309263828,1,0.047579795935414206
151,22.98873059867875,-1.851013093645001,0.0,1.023847493328325,5,18.083895586378677,0.9705241700662022,-0.9373288781292152,1,0.04793762738117948
152,23.337909737253383,-1.784398738397223,0.0,1.0242490802434365,2,16.697544114598646,0.7596434205282415,-1.2091905006914996,1,0.055386412284664205
153,23.19890647790831,-2.000339865846264,0.0,1.0278855315140667,2,18.08127348751007,1.1069229097972708,-0.9895406407117004,1,0.04600283242762089
154,23.535958930762362,-1.4038956544006191,0.0,1.0273172661317274,0,22.240327902850165,1.1825585964852328,-0.8642802515387127,1,0.05773392428967113
155,23.209157185948914,-1.7734057329752102,0.0,1.022885839706408,2,17.159661271858656,1.007560307800609,-1.1533540269266724,1,0.056040622342966105
156,22.89085525072915,-1.0433908245227226,0.0,1.0143881587352799,4,32.69406479305567,0.873965457811918,-0.767910596349063,1,0.05120923268582879
157,22.92315450552196,-1.570735070857723,0.0,1.0336999234136277,3,20.39448137267873,1.0234997386506173,-1.1246471474590973,1,0.05866585516681274
158,22.233929581842503,-0.9532352117821277,0.0,1.010524126596537,2,33.28195707932659,0.735561482111836,-0.7235718150349164,1,0.05023951788611506
159,23.007706367411892,-1.647258571063606,0.0,1.0265796754032397,0,19.008129900898698,1.0583329419268008,-1.1877364803521924,1,0.050595154475775506
160,23.426576397125086,-1.8056632595185442,0.0,1.024562391828472,1,17.61915633025006,0.7584777173608671,-1.01883195437902,1,0.049660878494763985
161,23.38391002496947,-1.1978569798439158,0.0,1.0065504458597085,4,25.939887259798855,0.43481094471653353,-0.8643438213775558,1,0.05372672796804916
162,22.25637059694546,-0.9780056871219474,0.0,1.029327000160033,2,33.28195707932659,0.8701617625034497,-0.7397971483250584,1,0.05571389523628231
163,23.0472184237496,-1.2547968342956848,0.0,1.0135236157859513,3,30.968749194157926,0.5920209313331903,-0.7273111292093811,1,0.05482500361497788
164,22.305153250417572,-0.9951330578093013,0.0,1.0286876442753992,6,33.741452137717985,1.0842182733524892,-0.7738800118365518,1,0.05267531563829932
165,22.79622350985196,-1.0507419181328734,0.0,1.0118859544548178,6,33.142550318851185,0.798084065458327,-0.7779618297635152,1,0.06982285201498499
166,23.532645036022014,-1.3801220773451828,0.0,1.0089872230565693,3,23.164562217370186,0.8427439230326164,-0.9064344079032818,1,0.06020046858226552
167,23.344244269511673,-1.1360385551024141,0.0,1.0214759878537292,2,25.015652945278834,0.7492649128397421,-0.9009180436777501,1,0.07871997593478723
168,23.320223951555256,-1.890048781457303,0.0,1.0228898892380622,3,16.697544114598646,0.9340899622249065,-1.1156578537323212,1,0.06369725652542468
169,23.538230769927953,-1.3426870811799154,0.0,0.9979336361154514,4,21.31871568719875,0.7389985862937648,-0.9324530757483642,1,0.07024397003523847
170,23.364382910262865,-1.9191203445081646,0.0,1.015917835981609,1,18.08127348751007,1.5157644251991869,-1.07033970989739,1,0.07262042455840856
171,23.1022731435465,-1.7006193694208915,0.0,1.0251166087569428,1,20.39448137267873,0.9027959385798303,-1.041116847454594,1,0.06756399944424629
172,22.872357857896226,-0.9642806096249349,0.0,1.0251842344788067,2,33.142550318851185,0.916200127579546,-0.8084861096355123,1,0.06734969149254365
173,22.980909464906855,-1.154091897973433,0.0,1.0065949693491028,6,31.430866351417936,0.4286827083145723,-0.8030777643328786,1,0.07069794855256012
174,23.32243127070018,-2.027296087918005,0.0,1.0,0,16.69492201573004,0.087402831441776,-0.7829235649041795,1,0.07631957566214574
175,23.130480687459666,-1.1384633793539973,0.0,1.0018955620047891,0,29.11679596216988,0.19083531941064297,-0.652815121095765,1,0.07610580511391163
176,23.006497301838248,-1.0638735387218996,0.0,1.0110071018439186,2,30.971371293026532,0.4931526788237827,-0.685877503583885,1,0.08133801717228968
177,23.423252851810368,-1.9633544923992055,0.0,1.0509505077416599,4,17.15703917299005,1.538297324945504,-1.2059819451871157,1,0.07679639599825207
178,22.9659988561269,-1.0657168880903196,0.0,1.0140684285427233,4,29.5850198212465,0.6756267150262679,-0.6939264085197139,1,0.07638929560780525
179,23.474996674100044,-1.2517951858110716,0.0,1.0051057586022716,5,22.705067158978782,0.5219674198889682,-0.8009386846439506,1,0.07477139271795749
180,22.821191101235797,-1.0033731316881058,0.0,1.011017867515265,4,32.69406479305567,0.5758200204119311,-0.7606357588275487,1,0.07771389760697882
181,23.081257231679782,-1.6475015481928077,0.0,1.026149712888678,0,20.39448137267873,0.7504061990303715,-1.0876045681775015,1,0.08076585649202267
182,23.388734162948914,-1.3187908389201748,0.0,1.0233031288555194,4,22.240327902850165,1.021552777992902,-0.9240125947488518,1,0.07273105189812426
183,23.398590145784425,-1.8177851285607978,0.0,1.0274685409509325,4,18.546012743638688,1.2543027091656291,-1.1599469684323607,1,0.08834460123283107
184,23.281987493068662,-1.1055220282931713,0.0,1.0,0,25.015652945278834,0.6164921432332233,-0.9216690526060014,1,0.09381802776320414
185,22.982770615653735,-0.9692738741959332,0.0,1.009034621128351,2,29.5850198212465,0.6838265615399921,-0.7204427445223327,1,0.089330492555522
186,23.403297267679612,-1.3534582278596712,0.0,1.0190732286271447,2,21.778210745590155,0.6351458177438855,-0.968997742543797,1,0.08716965150476123
187,23.206075477119203,-1.8928329941618434,0.0,1.0250231417163174,4,17.621778429118667,1.0716741773472274,-1.0028609410583855,1,0.10731047874268813
188,23.033293802608338,-1.0741847161556297,0.0,1.0129304387451592,0,30.971371293026532,0.6405028132641436,-0.7616093806619108,1,0.10897387536790441
189,23.345356768720805,-1.8525593486419474,0.0,0.9990684880910203,2,17.159661271858656,0.6895616899698047,-1.0973604100734542,1,0.09794038485147451
190,23.28466486685193,-1.9056749493651377,0.0,1.0162030101451955,2,17.15703917299005,0.8618104136918949,-1.1096148900770189,1,0.09051354050538257
191,22.548116783639305,-1.1990104835253024,0.0,1.0104447603924502,2,30.968749194157926,0.8961120396747478,-0.7658587462008412,1,0.09839244710062356
192,23.17778433273984,-1.3953684459661724,0.0,1.0228658701626157,4,22.240327902850165,1.0398449703469776,-0.9492127863680058,1,0.09263369558873225
